job_id,job_title,company,location,work_mode,employment_type,domain,job_description,responsibilities,required_skills,preferred_skills,qualifications,experience_requirements,education_requirements,source_type,posted_date,raw_text
JOB-0039,UI Engineering Intern,InfraNova Technologies,"Noida, Uttar Pradesh",On-site,Internship,Frontend Development,"InfraNova Technologies is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on API integration layer. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-3 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving API integration layer,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Agile,Ability to explain technical decisions clearly | Strong problem-solving and analytical ability | Ability to work effectively in a team,No prior professional experience required; academic projects are acceptable.,"Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline.",synthetic_curated,2026-07-09,"Job Title: UI Engineering Intern
Company: InfraNova Technologies
Location: Noida, Uttar Pradesh
Work Mode: On-site
Employment Type: Internship
Domain: Frontend Development
Description: InfraNova Technologies is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on API integration layer. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-3 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving API integration layer
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Agile
Qualifications: Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team
Experience: No prior professional experience required; academic projects are acceptable.
Education: Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline."
JOB-0040,Frontend Developer Intern,InsightMesh Analytics,"Mumbai, Maharashtra",On-site,Internship,Frontend Development,"InsightMesh Analytics is seeking a Frontend Developer Intern for its Frontend Development team, with assignments focused on internal productivity tools. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-4 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving internal productivity tools,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Documentation,Attention to detail and ownership of assigned tasks | Good written and verbal communication | Willingness to learn unfamiliar technologies,0–1 years of relevant experience; strong academic or personal projects are valued.,Final-year or pre-final-year undergraduate student in a relevant engineering or computing program.,synthetic_curated,2026-07-11,"Job Title: Frontend Developer Intern
Company: InsightMesh Analytics
Location: Mumbai, Maharashtra
Work Mode: On-site
Employment Type: Internship
Domain: Frontend Development
Description: InsightMesh Analytics is seeking a Frontend Developer Intern for its Frontend Development team, with assignments focused on internal productivity tools. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-4 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving internal productivity tools
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Documentation
Qualifications: Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies
Experience: 0–1 years of relevant experience; strong academic or personal projects are valued.
Education: Final-year or pre-final-year undergraduate student in a relevant engineering or computing program."
JOB-0041,React Developer Intern,DevSphere Labs,"Kochi, Kerala",Hybrid,Internship,Frontend Development,"DevSphere Labs is seeking a React Developer Intern for its Frontend Development team, with assignments focused on customer onboarding platform. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-5 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving customer onboarding platform,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Communication,Strong problem-solving and analytical ability | Ability to work effectively in a team | Basic understanding of software development lifecycle,Previous internship experience is preferred but not mandatory.,"Bachelor's student in Computer Science, IT, Engineering, Mathematics, Statistics, or a related field.",synthetic_curated,2026-07-13,"Job Title: React Developer Intern
Company: DevSphere Labs
Location: Kochi, Kerala
Work Mode: Hybrid
Employment Type: Internship
Domain: Frontend Development
Description: DevSphere Labs is seeking a React Developer Intern for its Frontend Development team, with assignments focused on customer onboarding platform. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-5 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving customer onboarding platform
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Communication
Qualifications: Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle
Experience: Previous internship experience is preferred but not mandatory.
Education: Bachelor's student in Computer Science, IT, Engineering, Mathematics, Statistics, or a related field."
JOB-0042,UI Engineering Intern,BlueOrbit Technologies,"Coimbatore, Tamil Nadu",Hybrid,Internship,Frontend Development,"BlueOrbit Technologies is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on analytics dashboard. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-6 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving analytics dashboard,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Problem Solving,Good written and verbal communication | Willingness to learn unfamiliar technologies | Ability to explain technical decisions clearly,Entry-level candidates are welcome; practical coursework or projects are sufficient.,"Pursuing B.E./B.Tech in Computer Science, Information Technology, Electronics, or a related field.",synthetic_curated,2026-07-15,"Job Title: UI Engineering Intern
Company: BlueOrbit Technologies
Location: Coimbatore, Tamil Nadu
Work Mode: Hybrid
Employment Type: Internship
Domain: Frontend Development
Description: BlueOrbit Technologies is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on analytics dashboard. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-6 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving analytics dashboard
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Problem Solving
Qualifications: Good written and verbal communication; Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly
Experience: Entry-level candidates are welcome; practical coursework or projects are sufficient.
Education: Pursuing B.E./B.Tech in Computer Science, Information Technology, Electronics, or a related field."
JOB-0043,Frontend Developer Intern,DataNest Solutions,"Ahmedabad, Gujarat",Hybrid,Internship,Frontend Development,"DataNest Solutions is seeking a Frontend Developer Intern for its Frontend Development team, with assignments focused on developer tooling. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-7 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving developer tooling,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Agile,Ability to work effectively in a team | Basic understanding of software development lifecycle | Attention to detail and ownership of assigned tasks,No prior professional experience required; academic projects are acceptable.,"Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline.",synthetic_curated,2026-07-17,"Job Title: Frontend Developer Intern
Company: DataNest Solutions
Location: Ahmedabad, Gujarat
Work Mode: Hybrid
Employment Type: Internship
Domain: Frontend Development
Description: DataNest Solutions is seeking a Frontend Developer Intern for its Frontend Development team, with assignments focused on developer tooling. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-7 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving developer tooling
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Agile
Qualifications: Ability to work effectively in a team; Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks
Experience: No prior professional experience required; academic projects are acceptable.
Education: Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline."
JOB-0044,React Developer Intern,VertexLoop Software,"Kolkata, West Bengal",Hybrid,Internship,Frontend Development,"VertexLoop Software is seeking a React Developer Intern for its Frontend Development team, with assignments focused on workflow automation. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-8 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving workflow automation,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Documentation,Willingness to learn unfamiliar technologies | Ability to explain technical decisions clearly | Strong problem-solving and analytical ability,0–1 years of relevant experience; strong academic or personal projects are valued.,Final-year or pre-final-year undergraduate student in a relevant engineering or computing program.,synthetic_curated,2026-07-19,"Job Title: React Developer Intern
Company: VertexLoop Software
Location: Kolkata, West Bengal
Work Mode: Hybrid
Employment Type: Internship
Domain: Frontend Development
Description: VertexLoop Software is seeking a React Developer Intern for its Frontend Development team, with assignments focused on workflow automation. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-8 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving workflow automation
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Documentation
Qualifications: Willingness to learn unfamiliar technologies; Ability to explain technical decisions clearly; Strong problem-solving and analytical ability
Experience: 0–1 years of relevant experience; strong academic or personal projects are valued.
Education: Final-year or pre-final-year undergraduate student in a relevant engineering or computing program."
JOB-0045,UI Engineering Intern,CodeHarbor Labs,"Remote, India",Remote,Internship,Frontend Development,"CodeHarbor Labs is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on education technology platform. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-9 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving education technology platform,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Communication,Basic understanding of software development lifecycle | Attention to detail and ownership of assigned tasks | Good written and verbal communication,Previous internship experience is preferred but not mandatory.,"Bachelor's student in Computer Science, IT, Engineering, Mathematics, Statistics, or a related field.",synthetic_curated,2026-07-21,"Job Title: UI Engineering Intern
Company: CodeHarbor Labs
Location: Remote, India
Work Mode: Remote
Employment Type: Internship
Domain: Frontend Development
Description: CodeHarbor Labs is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on education technology platform. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-9 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving education technology platform
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Communication
Qualifications: Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Good written and verbal communication
Experience: Previous internship experience is preferred but not mandatory.
Education: Bachelor's student in Computer Science, IT, Engineering, Mathematics, Statistics, or a related field."
JOB-0046,Frontend Developer Intern,NexaGrid Systems,"Remote, India",Remote,Internship,Frontend Development,"NexaGrid Systems is seeking a Frontend Developer Intern for its Frontend Development team, with assignments focused on cloud monitoring product. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-10 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving cloud monitoring product,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Problem Solving,Ability to explain technical decisions clearly | Strong problem-solving and analytical ability | Ability to work effectively in a team,Entry-level candidates are welcome; practical coursework or projects are sufficient.,"Pursuing B.E./B.Tech in Computer Science, Information Technology, Electronics, or a related field.",synthetic_curated,2026-07-23,"Job Title: Frontend Developer Intern
Company: NexaGrid Systems
Location: Remote, India
Work Mode: Remote
Employment Type: Internship
Domain: Frontend Development
Description: NexaGrid Systems is seeking a Frontend Developer Intern for its Frontend Development team, with assignments focused on cloud monitoring product. This internship opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-10 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving cloud monitoring product
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Problem Solving
Qualifications: Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team
Experience: Entry-level candidates are welcome; practical coursework or projects are sufficient.
Education: Pursuing B.E./B.Tech in Computer Science, Information Technology, Electronics, or a related field."
JOB-0047,React Developer Intern,LogicBloom Labs,"Remote, India",Remote,Entry Level,Frontend Development,"LogicBloom Labs is seeking a React Developer Intern for its Frontend Development team, with assignments focused on security operations platform. This entry level opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-11 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving security operations platform,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Agile,Attention to detail and ownership of assigned tasks | Good written and verbal communication | Willingness to learn unfamiliar technologies,No prior professional experience required; academic projects are acceptable.,"Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline.",synthetic_curated,2026-07-25,"Job Title: React Developer Intern
Company: LogicBloom Labs
Location: Remote, India
Work Mode: Remote
Employment Type: Entry Level
Domain: Frontend Development
Description: LogicBloom Labs is seeking a React Developer Intern for its Frontend Development team, with assignments focused on security operations platform. This entry level opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-11 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving security operations platform
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Agile
Qualifications: Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies
Experience: No prior professional experience required; academic projects are acceptable.
Education: Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline."
JOB-0048,UI Engineering Intern,OrbitCraft Software,"Remote, India",Remote,Entry Level,Frontend Development,"OrbitCraft Software is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on data quality pipeline. This entry level opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-12 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Build responsive user interface components | Integrate frontend screens with REST services | Fix UI bugs and improve accessibility | Collaborate with designers and backend developers | Contribute to a scoped assignment involving data quality pipeline,HTML | CSS | JavaScript | Git,React | TypeScript | Responsive Design | REST APIs | Documentation,Strong problem-solving and analytical ability | Ability to work effectively in a team | Basic understanding of software development lifecycle,0–1 years of relevant experience; strong academic or personal projects are valued.,Final-year or pre-final-year undergraduate student in a relevant engineering or computing program.,synthetic_curated,2026-07-27,"Job Title: UI Engineering Intern
Company: OrbitCraft Software
Location: Remote, India
Work Mode: Remote
Employment Type: Entry Level
Domain: Frontend Development
Description: OrbitCraft Software is seeking a UI Engineering Intern for its Frontend Development team, with assignments focused on data quality pipeline. This entry level opportunity gives candidates practical exposure to HTML, CSS, JavaScript. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 4-12 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Build responsive user interface components; Integrate frontend screens with REST services; Fix UI bugs and improve accessibility; Collaborate with designers and backend developers; Contribute to a scoped assignment involving data quality pipeline
Required Skills: HTML, CSS, JavaScript, Git
Preferred Skills: React, TypeScript, Responsive Design, REST APIs, Documentation
Qualifications: Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle
Experience: 0–1 years of relevant experience; strong academic or personal projects are valued.
Education: Final-year or pre-final-year undergraduate student in a relevant engineering or computing program."
JOB-0049,Full Stack Developer Intern,SecureArc Systems,"Gurugram, Haryana",On-site,Internship,Full Stack Development,"SecureArc Systems is seeking a Full Stack Developer Intern for its Full Stack Development team, with assignments focused on internal productivity tools. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-1 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Develop features across frontend and backend modules | Connect application screens to APIs and databases | Troubleshoot integration issues | Document features and support test execution | Contribute to a scoped assignment involving internal productivity tools,JavaScript | HTML | CSS | Git,React | Node.js | MongoDB | REST APIs | Communication,Basic understanding of software development lifecycle | Attention to detail and ownership of assigned tasks | Good written and verbal communication,No prior professional experience required; academic projects are acceptable.,"Pursuing B.E./B.Tech in Computer Science, Information Technology, Electronics, or a related field.",synthetic_curated,2026-07-29,"Job Title: Full Stack Developer Intern
Company: SecureArc Systems
Location: Gurugram, Haryana
Work Mode: On-site
Employment Type: Internship
Domain: Full Stack Development
Description: SecureArc Systems is seeking a Full Stack Developer Intern for its Full Stack Development team, with assignments focused on internal productivity tools. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-1 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Develop features across frontend and backend modules; Connect application screens to APIs and databases; Troubleshoot integration issues; Document features and support test execution; Contribute to a scoped assignment involving internal productivity tools
Required Skills: JavaScript, HTML, CSS, Git
Preferred Skills: React, Node.js, MongoDB, REST APIs, Communication
Qualifications: Basic understanding of software development lifecycle; Attention to detail and ownership of assigned tasks; Good written and verbal communication
Experience: No prior professional experience required; academic projects are acceptable.
Education: Pursuing B.E./B.Tech in Computer Science, Information Technology, Electronics, or a related field."
JOB-0050,Web Application Intern,AppCrest Technologies,"Noida, Uttar Pradesh",On-site,Internship,Full Stack Development,"AppCrest Technologies is seeking a Web Application Intern for its Full Stack Development team, with assignments focused on customer onboarding platform. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-2 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Develop features across frontend and backend modules | Connect application screens to APIs and databases | Troubleshoot integration issues | Document features and support test execution | Contribute to a scoped assignment involving customer onboarding platform,JavaScript | HTML | CSS | Git,React | Node.js | MongoDB | REST APIs | Problem Solving,Ability to explain technical decisions clearly | Strong problem-solving and analytical ability | Ability to work effectively in a team,0–1 years of relevant experience; strong academic or personal projects are valued.,"Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline.",synthetic_curated,2026-07-31,"Job Title: Web Application Intern
Company: AppCrest Technologies
Location: Noida, Uttar Pradesh
Work Mode: On-site
Employment Type: Internship
Domain: Full Stack Development
Description: AppCrest Technologies is seeking a Web Application Intern for its Full Stack Development team, with assignments focused on customer onboarding platform. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-2 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Develop features across frontend and backend modules; Connect application screens to APIs and databases; Troubleshoot integration issues; Document features and support test execution; Contribute to a scoped assignment involving customer onboarding platform
Required Skills: JavaScript, HTML, CSS, Git
Preferred Skills: React, Node.js, MongoDB, REST APIs, Problem Solving
Qualifications: Ability to explain technical decisions clearly; Strong problem-solving and analytical ability; Ability to work effectively in a team
Experience: 0–1 years of relevant experience; strong academic or personal projects are valued.
Education: Pursuing an undergraduate degree in Computer Science, Information Technology, Data Science, or a related discipline."
JOB-0051,MERN Stack Intern,NovaByte Labs,"Mumbai, Maharashtra",On-site,Internship,Full Stack Development,"NovaByte Labs is seeking a MERN Stack Intern for its Full Stack Development team, with assignments focused on analytics dashboard. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-3 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Develop features across frontend and backend modules | Connect application screens to APIs and databases | Troubleshoot integration issues | Document features and support test execution | Contribute to a scoped assignment involving analytics dashboard,JavaScript | HTML | CSS | Git,React | Node.js | MongoDB | REST APIs | Agile,Attention to detail and ownership of assigned tasks | Good written and verbal communication | Willingness to learn unfamiliar technologies,Previous internship experience is preferred but not mandatory.,Final-year or pre-final-year undergraduate student in a relevant engineering or computing program.,synthetic_curated,2026-08-02,"Job Title: MERN Stack Intern
Company: NovaByte Labs
Location: Mumbai, Maharashtra
Work Mode: On-site
Employment Type: Internship
Domain: Full Stack Development
Description: NovaByte Labs is seeking a MERN Stack Intern for its Full Stack Development team, with assignments focused on analytics dashboard. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-3 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Develop features across frontend and backend modules; Connect application screens to APIs and databases; Troubleshoot integration issues; Document features and support test execution; Contribute to a scoped assignment involving analytics dashboard
Required Skills: JavaScript, HTML, CSS, Git
Preferred Skills: React, Node.js, MongoDB, REST APIs, Agile
Qualifications: Attention to detail and ownership of assigned tasks; Good written and verbal communication; Willingness to learn unfamiliar technologies
Experience: Previous internship experience is preferred but not mandatory.
Education: Final-year or pre-final-year undergraduate student in a relevant engineering or computing program."
JOB-0052,Full Stack Developer Intern,PixelForge Systems,"Kochi, Kerala",On-site,Internship,Full Stack Development,"PixelForge Systems is seeking a Full Stack Developer Intern for its Full Stack Development team, with assignments focused on developer tooling. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-4 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.",Develop features across frontend and backend modules | Connect application screens to APIs and databases | Troubleshoot integration issues | Document features and support test execution | Contribute to a scoped assignment involving developer tooling,JavaScript | HTML | CSS | Git,React | Node.js | MongoDB | REST APIs | Documentation,Strong problem-solving and analytical ability | Ability to work effectively in a team | Basic understanding of software development lifecycle,Entry-level candidates are welcome; practical coursework or projects are sufficient.,"Bachelor's student in Computer Science, IT, Engineering, Mathematics, Statistics, or a related field.",synthetic_curated,2026-08-04,"Job Title: Full Stack Developer Intern
Company: PixelForge Systems
Location: Kochi, Kerala
Work Mode: On-site
Employment Type: Internship
Domain: Full Stack Development
Description: PixelForge Systems is seeking a Full Stack Developer Intern for its Full Stack Development team, with assignments focused on developer tooling. This internship opportunity gives candidates practical exposure to JavaScript, HTML, CSS. The candidate will collaborate with engineers, complete scoped technical tasks, and present progress during regular reviews. Posting track 5-4 is tailored to early-career applicants building evidence through coursework, personal projects, or internships.
Responsibilities: Develop features across frontend and backend modules; Connect application screens to APIs and databases; Troubleshoot integration issues; Document features and support test execution; Contribute to a scoped assignment involving developer tooling
Required Skills: JavaScript, HTML, CSS, Git
Preferred Skills: React, Node.js, MongoDB, REST APIs, Documentation
Qualifications: Strong problem-solving and analytical ability; Ability to work effectively in a team; Basic understanding of software development lifecycle
Experience: Entry-level candidates are welcome; practical coursework or projects are sufficient.
Education: Bachelor's student in Computer Science, IT, Engineering, Mathematics, Statistics, or a related field."
